Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2024,40,MW,2,15210,4810,1720,1360,-13.87,-16.93,-15.27,-1.45
2024,41,MW,2,14690,4850,1680,1340,-5.77,-3.0,-13.85,8.06
2024,42,MW,2,14770,4660,1670,1180,-17.49,-15.12,-25.45,-11.28
2024,43,MW,2,15020,4830,1740,1320,-7.97,-9.89,-15.12,-6.38
2024,44,MW,2,15910,4670,1660,1320,-4.33,-15.7,-23.85,1.54
2024,45,MW,2,15340,4740,1670,1240,-2.85,-4.44,-12.11,-1.59
2024,46,MW,2,15040,4560,1750,1180,-5.65,-12.98,-7.89,-2.48
2024,47,MW,2,15100,4940,1850,1240,17.42,17.06,18.59,11.71
2024,48,MW,2,11950,3740,1430,970,-20.91,-21.92,-14.37,-15.65
2024,49,MW,2,13390,4300,1650,1080,-14.06,-17.31,-15.82,-17.56
2024,50,MW,2,15520,5170,2060,1340,-0.45,-0.96,4.04,-3.6
2024,51,MW,2,14900,5060,2000,1320,-5.64,-6.12,-5.66,-15.38
2024,52,MW,2,9620,3170,1220,990,59.27,59.3,54.43,67.8
2025,1,MW,2,1800,620,270,200,-89.98,-89.9,-89.16,-86.39
2025,2,MW,2,23040,7470,2930,1830,7.11,3.75,16.73,12.27
2025,3,MW,2,21600,7120,2620,1790,21.35,19.06,18.55,37.69
2025,4,MW,2,16630,5520,2030,1310,-13.57,-12.1,-16.46,-9.03
2025,5,MW,2,18700,6000,2190,1440,-11.04,-9.77,-9.88,-11.11
2025,6,MW,2,18820,6020,2190,1510,-7.11,-5.35,3.3,-4.43
2025,7,MW,2,17980,5790,2120,1390,1.12,0.0,2.42,-3.47
2025,8,MW,2,16580,5310,1920,1340,-7.43,-9.69,-9.0,-6.29
2025,9,MW,2,19060,6060,2170,1480,-1.5,-4.11,-1.36,-4.52
2025,10,MW,2,19820,6220,2180,1450,3.5,1.47,0.93,1.4
2025,11,MW,2,21760,6300,2260,1520,12.45,-0.94,-2.59,-3.18
2025,12,MW,2,21040,6120,2110,1450,-0.19,-6.42,-7.46,-9.94
2025,13,MW,2,19700,6120,2140,1460,-10.58,-3.62,-5.73,-10.98
2025,14,MW,2,19270,6050,2060,1350,3.66,5.4,5.1,-4.26
2025,15,MW,2,19520,5850,1990,1420,12.64,4.46,-2.45,7.58
2025,16,MW,2,19570,5730,2040,1310,10.56,-0.35,-0.49,-7.75
2025,17,MW,2,21350,5850,2010,1430,-0.28,-5.49,-10.67,-7.14
2025,18,MW,2,19400,5850,1970,1370,4.08,0.86,-3.43,-6.8
2025,19,MW,2,19380,5870,2020,1380,8.63,4.45,4.12,-2.13
2025,20,MW,2,16700,5490,1860,1220,-2.45,0.0,-8.37,-9.63
2025,21,MW,2,18550,5870,1960,1380,16.01,7.9,0.51,-0.72
2025,22,MW,2,15790,4980,1740,1150,11.83,9.21,6.1,-3.36
2025,23,MW,2,17700,5460,1800,1210,5.67,-0.55,-9.09,-11.03
2025,24,MW,2,18210,5490,1850,1270,11.17,3.39,-0.54,-1.55
2025,25,MW,2,14190,4290,1480,960,-8.21,-11.55,-11.9,-23.2
2025,26,MW,2,18750,5790,1990,1270,12.95,10.5,4.19,-5.93
2025,27,MW,2,17190,5200,1750,1270,33.67,30.65,23.24,22.12
2025,28,MW,2,17640,4580,1590,1070,11.15,-10.2,-10.17,-18.32
2025,29,MW,2,17790,5390,1910,1190,13.46,4.66,2.14,-11.85
2025,30,MW,2,17940,5500,1840,1310,17.79,9.34,3.95,-1.5
2025,31,MW,2,15600,4730,1550,1120,0.0,-7.44,-13.41,-17.65
2025,32,MW,2,16100,4290,1470,970,1.9,-16.21,-20.54,-28.15
2025,33,MW,2,20950,6060,2060,1390,32.85,20.24,14.44,7.75
2025,34,MW,2,14090,4120,1240,930,-11.77,-22.26,-31.49,-29.01
2025,35,MW,2,21680,5270,1510,1220,35.33,0.38,-22.56,-10.29
2025,36,MW,2,20120,4340,1240,960,44.44,0.93,-19.48,-9.43
2025,37,MW,2,17040,5260,1620,1300,8.88,1.15,-8.99,-2.26
2025,38,MW,2,21310,4980,1480,1170,36.34,-3.3,-19.13,-14.6
2025,39,MW,2,20080,4830,1390,1220,26.61,-6.4,-24.04,-8.96
2025,40,MW,2,18890,4970,1490,1270,24.19,3.33,-13.37,-6.62
2025,41,MW,2,17760,4830,1430,1190,20.9,-0.41,-14.88,-11.19
2025,42,MW,2,17790,4300,1330,990,20.45,-7.73,-20.36,-16.1
2025,43,MW,2,19130,4690,1410,1110,27.36,-2.9,-18.97,-15.91
2025,44,MW,2,24640,4840,1480,1100,54.87,3.64,-10.84,-16.67
2025,45,MW,2,28070,4640,1450,1060,82.99,-2.11,-13.17,-14.52
2025,46,MW,2,24140,5140,1670,1120,60.51,12.72,-4.57,-5.08
2025,47,MW,2,15320,4220,1290,1010,1.46,-14.57,-30.27,-18.55
2025,48,MW,2,13130,3980,1210,1000,9.87,6.42,-15.38,3.09
2025,49,MW,2,20560,4200,1280,1040,53.55,-2.33,-22.42,-3.7
2025,50,MW,2,16740,4800,1560,1130,7.86,-7.16,-24.27,-15.67
2025,51,MW,2,16600,4860,1680,1180,11.41,-3.95,-16.0,-10.61
2025,52,MW,2,15580,4470,1610,1160,61.95,41.01,31.97,17.17
2025,53,MW,2,5090,1410,450,400,,,,
2026,1,MW,2,20130,5710,1960,1280,1018.33,820.97,625.93,540.0
2026,2,MW,2,29000,6880,2150,1420,25.87,-7.9,-26.62,-22.4
2026,3,MW,2,22580,5890,1820,1180,4.54,-17.28,-30.53,-34.08
2026,4,MW,2,26120,6150,1880,1320,57.07,11.41,-7.39,0.76
2026,5,MW,2,21740,6030,1750,1190,16.26,0.5,-20.09,-17.36
2026,6,MW,2,20780,5970,1720,1250,10.41,-0.83,-21.46,-17.22
2026,7,MW,2,18980,5420,1590,1070,5.56,-6.39,-25.0,-23.02
2026,8,MW,2,21250,6060,1730,1240,28.17,14.12,-9.9,-7.46
2026,9,MW,2,22440,6460,1780,1250,17.73,6.6,-17.97,-15.54
2026,10,MW,2,22320,6290,1810,1300,12.61,1.13,-16.97,-10.34
2026,11,MW,2,22060,6270,1740,1270,1.38,-0.48,-23.01,-16.45
2026,12,MW,2,21180,6020,1690,1240,0.67,-1.63,-19.91,-14.48
2026,13,MW,2,20480,5900,1580,1200,3.96,-3.59,-26.17,-17.81
2026,14,MW,2,21250,6020,1570,1170,10.28,-0.5,-23.79,-13.33
2026,15,MW,2,21050,5940,1570,1220,7.84,1.54,-21.11,-14.08
2026,16,MW,2,21560,6150,1680,1320,10.17,7.33,-17.65,0.76
2026,17,MW,2,21770,6330,1770,1380,1.97,8.21,-11.94,-3.5
2026,18,MW,2,21090,6150,1700,1270,8.71,5.13,-13.71,-7.3
2026,19,MW,2,21880,6020,1620,1300,12.9,2.56,-19.8,-5.8
2026,20,MW,2,20020,5770,1610,1130,19.88,5.1,-13.44,-7.38
2026,21,MW,2,16980,4800,1260,940,-8.46,-18.23,-35.71,-31.88
2006,1,S,3,14870,8910,5670,4880,,,,
2006,2,S,3,14490,9490,6250,5800,,,,
2006,3,S,3,25110,15380,9770,8700,,,,
2006,4,S,3,20650,12810,8190,7010,,,,
2006,5,S,3,24750,15130,9460,8320,,,,
2006,6,S,3,25230,15280,9420,8230,,,,
2006,7,S,3,24740,14840,9140,8060,,,,
2006,8,S,3,23900,14480,8910,8110,,,,
2006,9,S,3,21870,13280,8050,7630,,,,
2006,10,S,3,26060,15570,9380,8900,,,,
2006,11,S,3,24520,14780,8930,8420,,,,
2006,12,S,3,24480,15020,8950,8810,,,,
2006,13,S,3,24660,14720,8700,8530,,,,
2006,14,S,3,24700,14670,8730,8280,,,,
2006,15,S,3,23490,13970,8290,7990,,,,
2006,16,S,3,21900,12790,7550,7140,,,,
2006,17,S,3,22260,12880,7480,7360,,,,
2006,18,S,3,23900,14670,8360,8700,,,,
2006,19,S,3,23200,14170,8000,8470,,,,
2006,20,S,3,21890,13350,7850,7780,,,,
2006,21,S,3,21300,12850,7560,7440,,,,
2006,22,S,3,20650,12580,7480,7320,,,,
2006,23,S,3,16150,9560,5770,5530,,,,
2006,24,S,3,21110,12650,7460,7290,,,,
2006,25,S,3,21630,12980,7580,7610,,,,
2006,26,S,3,20260,12230,7240,6990,,,,
2006,27,S,3,20210,12280,7260,7190,,,,
2006,28,S,3,14520,8750,5250,5070,,,,
2006,29,S,3,21110,12650,7620,7160,,,,
2006,30,S,3,20580,12470,7470,7190,,,,
2006,31,S,3,19860,11900,7170,6760,,,,
2006,32,S,3,19800,11980,7120,6890,,,,
2006,33,S,3,20230,12030,7060,6930,,,,
2006,34,S,3,20100,12000,7120,6850,,,,
2006,35,S,3,20850,12400,7440,6970,,,,
2006,36,S,3,20090,11910,7030,6780,,,,
2006,37,S,3,15170,9110,5360,5250,,,,
2006,38,S,3,19660,11810,6920,6770,,,,
2006,39,S,3,19860,12000,6930,6800,,,,
2006,40,S,3,19900,11850,6940,6910,,,,
2006,41,S,3,20230,12020,7130,6860,,,,
2006,42,S,3,15420,9250,5480,5390,,,,
2006,43,S,3,17820,10730,6330,6080,,,,
2006,44,S,3,18350,11130,6560,6360,,,,
2006,45,S,3,18150,11130,6620,6470,,,,
2006,46,S,3,14420,8900,5210,5180,,,,
2006,47,S,3,20600,12560,7380,7260,,,,
2006,48,S,3,14670,8730,5130,4880,,,,
2006,49,S,3,17030,10390,6250,6100,,,,
2006,50,S,3,17910,10950,6580,6280,,,,
2006,51,S,3,17610,10880,6690,6240,,,,
2006,52,S,3,24450,15000,9190,8390,,,,
2007,1,S,3,15370,9470,5870,5430,3.36,6.29,3.53,11.27
2007,2,S,3,6690,4210,2680,2530,-53.83,-55.64,-57.12,-56.38
2007,3,S,3,29460,18300,11560,10300,17.32,18.99,18.32,18.39
2007,4,S,3,19850,12260,7640,6650,-3.87,-4.29,-6.72,-5.14
2007,5,S,3,24140,14600,8940,7950,-2.46,-3.5,-5.5,-4.45
2007,6,S,3,24850,15070,9370,8150,-1.51,-1.37,-0.53,-0.97
2007,7,S,3,23110,13820,8390,7620,-6.59,-6.87,-8.21,-5.46
2007,8,S,3,22360,13320,8050,7270,-6.44,-8.01,-9.65,-10.36
2007,9,S,3,19330,11570,6720,6370,-11.61,-12.88,-16.52,-16.51
2007,10,S,3,25590,15280,9150,8390,-1.8,-1.86,-2.45,-5.73
2007,11,S,3,26850,16050,9530,9050,9.5,8.59,6.72,7.48
2007,12,S,3,23730,14340,8410,8220,-3.06,-4.53,-6.03,-6.7
2007,13,S,3,23660,14020,8280,7860,-4.06,-4.76,-4.83,-7.85
2007,14,S,3,22920,13660,8120,7570,-7.21,-6.88,-6.99,-8.57
2007,15,S,3,22390,13070,7780,7140,-4.68,-6.44,-6.15,-10.64
2007,16,S,3,21200,12350,7230,6670,-3.2,-3.44,-4.24,-6.58
2007,17,S,3,22430,12900,7560,6920,0.76,0.16,1.07,-5.98
2007,18,S,3,22720,13570,8120,7430,-4.94,-7.5,-2.87,-14.6
2007,19,S,3,22350,13300,7880,7430,-3.66,-6.14,-1.5,-12.28
2007,20,S,3,21290,12620,7330,7070,-2.74,-5.47,-6.62,-9.13
2007,21,S,3,21720,13170,7500,7670,1.97,2.49,-0.79,3.09
2007,22,S,3,21790,13230,7750,7710,5.52,5.17,3.61,5.33
2007,23,S,3,16650,9960,5870,5730,3.1,4.18,1.73,3.62
2007,24,S,3,21990,12970,7680,7380,4.17,2.53,2.95,1.23
2007,25,S,3,20380,12090,7140,6880,-5.78,-6.86,-5.8,-9.59
2007,26,S,3,20070,12050,7310,6780,-0.94,-1.47,0.97,-3.0
2007,27,S,3,20590,12340,7250,6970,1.88,0.49,-0.14,-3.06
2007,28,S,3,15560,9450,5720,5210,7.16,8.0,8.95,2.76
2007,29,S,3,19740,11810,7020,6600,-6.49,-6.64,-7.87,-7.82
2007,30,S,3,20570,12370,7330,6900,-0.05,-0.8,-1.87,-4.03
2007,31,S,3,19060,11100,6520,6090,-4.03,-6.72,-9.07,-9.91
2007,32,S,3,21880,13220,7890,7370,10.51,10.35,10.81,6.97
2007,33,S,3,20270,12050,7160,6780,0.2,0.17,1.42,-2.16
2007,34,S,3,19000,11320,6770,6220,-5.47,-5.67,-4.92,-9.2
2007,35,S,3,19890,11970,6980,6770,-4.6,-3.47,-6.18,-2.87
2007,36,S,3,20690,12370,7300,6950,2.99,3.86,3.84,2.51
2007,37,S,3,15410,8920,5250,4970,1.58,-2.09,-2.05,-5.33
2007,38,S,3,19840,11590,6760,6430,0.92,-1.86,-2.31,-5.02
2007,39,S,3,24970,13320,7010,7430,25.73,11.0,1.15,9.26
2007,40,S,3,22750,11780,5790,6370,14.32,-0.59,-16.57,-7.81
2007,41,S,3,22410,11520,5720,6340,10.78,-4.16,-19.78,-7.58
2007,42,S,3,17850,9000,4140,4960,15.76,-2.7,-24.45,-7.98
2007,43,S,3,21040,10440,4920,5520,18.07,-2.7,-22.27,-9.21
2007,44,S,3,20620,10270,5050,5450,12.37,-7.73,-23.02,-14.31
2007,45,S,3,19820,10120,5030,5350,9.2,-9.07,-24.02,-17.31
2007,46,S,3,19300,9880,4740,5310,33.84,11.01,-9.02,2.51
2007,47,S,3,17260,8760,4280,4730,-16.21,-30.25,-42.01,-34.85
2007,48,S,3,13270,6610,3220,3560,-9.54,-24.28,-37.23,-27.05
2007,49,S,3,18340,9170,4460,4930,7.69,-11.74,-28.64,-19.18
2007,50,S,3,19110,9740,4780,5250,6.7,-11.05,-27.36,-16.4
2007,51,S,3,18980,9680,4820,5260,7.78,-11.03,-27.95,-15.71
2007,52,S,3,19730,10250,5320,5540,-19.3,-31.67,-42.11,-33.97
2008,1,S,3,12230,6470,3460,3390,-20.43,-31.68,-41.06,-37.57
2008,2,S,3,13350,7060,3950,3890,99.55,67.7,47.39,53.75
2008,3,S,3,24190,12330,6360,6400,-17.89,-32.62,-44.98,-37.86
2008,4,S,3,24290,12410,6240,6330,22.37,1.22,-18.32,-4.81
2008,5,S,3,21910,10940,5520,5500,-9.24,-25.07,-38.26,-30.82
2008,6,S,3,24740,12600,6200,6260,-0.44,-16.39,-33.83,-23.19
2008,7,S,3,23200,11380,5580,5770,0.39,-17.66,-33.49,-24.28
2008,8,S,3,22640,11150,5560,5610,1.25,-16.29,-30.93,-22.83
2008,9,S,3,21590,10750,5260,5480,11.69,-7.09,-21.73,-13.97
2008,10,S,3,24910,12420,6220,6070,-2.66,-18.72,-32.02,-27.65
2008,11,S,3,24010,11900,5770,6060,-10.58,-25.86,-39.45,-33.04
2008,12,S,3,23500,11760,5630,6210,-0.97,-17.99,-33.06,-24.45
2008,13,S,3,22160,11170,5220,5930,-6.34,-20.33,-36.96,-24.55
2008,14,S,3,22140,11180,5360,5900,-3.4,-18.16,-33.99,-22.06
2008,15,S,3,23200,11470,5470,5820,3.62,-12.24,-29.69,-18.49
2008,16,S,3,22160,10640,4930,5380,4.53,-13.85,-31.81,-19.34
2008,17,S,3,22400,10720,4960,5360,-0.13,-16.9,-34.39,-22.54
2008,18,S,3,21900,11030,5230,5750,-3.61,-18.72,-35.59,-22.61
2008,19,S,3,22310,11370,5510,5930,-0.18,-14.51,-30.08,-20.19
2008,20,S,3,21540,10720,4960,5650,1.17,-15.06,-32.33,-20.08
2008,21,S,3,21300,10690,4960,5590,-1.93,-18.83,-33.87,-27.12
2008,22,S,3,20760,10370,4930,5390,-4.73,-21.62,-36.39,-30.09
2008,23,S,3,16720,8540,4100,4410,0.42,-14.26,-30.15,-23.04
2008,24,S,3,20480,10300,4840,5370,-6.87,-20.59,-36.98,-27.24
2008,25,S,3,19710,9880,4700,5180,-3.29,-18.28,-34.17,-24.71
2008,26,S,3,19210,9710,4700,4920,-4.29,-19.42,-35.7,-27.43
2008,27,S,3,16410,8360,4050,4300,-20.3,-32.25,-44.14,-38.31
2008,28,S,3,15240,7520,3660,3890,-2.06,-20.42,-36.01,-25.34
2008,29,S,3,19360,9660,4710,4980,-1.93,-18.2,-32.91,-24.55
2008,30,S,3,19740,9870,4720,4940,-4.04,-20.21,-35.61,-28.41
2008,31,S,3,19660,9930,4740,5010,3.15,-10.54,-27.3,-17.73
2008,32,S,3,19530,9860,4800,4820,-10.74,-25.42,-39.16,-34.6
2008,33,S,3,22610,10630,5380,4860,11.54,-11.78,-24.86,-28.32
2008,34,S,3,18720,9250,4430,4620,-1.47,-18.29,-34.56,-25.72
2008,35,S,3,18960,9200,4460,4530,-4.68,-23.14,-36.1,-33.09
2008,36,S,3,19640,9590,4650,4860,-5.07,-22.47,-36.3,-30.07
2008,37,S,3,15330,7570,3760,3800,-0.52,-15.13,-28.38,-23.54
2008,38,S,3,19440,9690,4610,4880,-2.02,-16.39,-31.8,-24.11
2008,39,S,3,18840,9280,4450,4700,-24.55,-30.33,-36.52,-36.74
2008,40,S,3,19530,9550,4610,4840,-14.15,-18.93,-20.38,-24.02
2008,41,S,3,18590,9000,4260,4500,-17.05,-21.88,-25.52,-29.02
2008,42,S,3,18310,8800,4220,4360,2.58,-2.22,1.93,-12.1
2008,43,S,3,15970,7850,3740,3930,-24.1,-24.81,-23.98,-28.8
2008,44,S,3,18340,9050,4270,4640,-11.06,-11.88,-15.45,-14.86
2008,45,S,3,17560,8830,4240,4500,-11.4,-12.75,-15.71,-15.89
2008,46,S,3,17210,8520,4000,4330,-10.83,-13.77,-15.61,-18.46
2008,47,S,3,16620,8240,3790,4180,-3.71,-5.94,-11.45,-11.63
2008,48,S,3,17820,8670,4090,4340,34.29,31.16,27.02,21.91
2008,49,S,3,11320,5530,2690,2800,-38.28,-39.69,-39.69,-43.2
2008,50,S,3,16690,8190,3990,4140,-12.66,-15.91,-16.53,-21.14
2008,51,S,3,17320,8850,4430,4500,-8.75,-8.57,-8.09,-14.45
2008,52,S,3,16910,8610,4390,4350,-14.29,-16.0,-17.48,-21.48
2008,53,S,3,9110,4680,2440,2430,,,,
2009,1,S,3,12380,6200,3270,3180,1.23,-4.17,-5.49,-6.19
2009,2,S,3,22000,11210,5930,5640,64.79,58.78,50.13,44.99
2009,3,S,3,21900,11160,5480,5540,-9.47,-9.49,-13.84,-13.44
2009,4,S,3,19020,9420,4590,4710,-21.7,-24.09,-26.44,-25.59
2009,5,S,3,21810,10780,5330,5260,-0.46,-1.46,-3.44,-4.36
2009,6,S,3,21570,10390,5050,4960,-12.81,-17.54,-18.55,-20.77
2009,7,S,3,20810,10280,5060,5040,-10.3,-9.67,-9.32,-12.65
2009,8,S,3,19880,9710,4680,4760,-12.19,-12.91,-15.83,-15.15
2009,9,S,3,21630,10580,5030,5370,0.19,-1.58,-4.37,-2.01
2009,10,S,3,21320,10470,5000,5300,-14.41,-15.7,-19.61,-12.69
2009,11,S,3,21270,10530,5020,5390,-11.41,-11.51,-13.0,-11.06
2009,12,S,3,21340,10580,5060,5360,-9.19,-10.03,-10.12,-13.69
2009,13,S,3,21490,10530,4970,5310,-3.02,-5.73,-4.79,-10.46
2009,14,S,3,21090,10250,4920,5050,-4.74,-8.32,-8.21,-14.41
2009,15,S,3,19320,9250,4420,4540,-16.72,-19.35,-19.2,-21.99
2009,16,S,3,19920,9380,4340,4630,-10.11,-11.84,-11.97,-13.94
2009,17,S,3,20640,10380,4940,5260,-7.86,-3.17,-0.4,-1.87
2009,18,S,3,20600,10390,4980,5360,-5.94,-5.8,-4.78,-6.78
2009,19,S,3,19730,9720,4630,4830,-11.56,-14.51,-15.97,-18.55
2009,20,S,3,19490,9610,4550,4740,-9.52,-10.35,-8.27,-16.11
2009,21,S,3,19540,9640,4550,4870,-8.26,-9.82,-8.27,-12.88
2009,22,S,3,16030,7760,3840,3910,-22.78,-25.17,-22.11,-27.46
2009,23,S,3,19620,9560,4550,4750,17.34,11.94,10.98,7.71
2009,24,S,3,19210,9440,4570,4750,-6.2,-8.35,-5.58,-11.55
2009,25,S,3,18710,9100,4330,4590,-5.07,-7.89,-7.87,-11.39
2009,26,S,3,18080,8960,4270,4490,-5.88,-7.72,-9.15,-8.74
2009,27,S,3,15270,7570,3680,3770,-6.95,-9.45,-9.14,-12.33
2009,28,S,3,19050,9230,4510,4450,25.0,22.74,23.22,14.4
2009,29,S,3,18390,9040,4340,4540,-5.01,-6.42,-7.86,-8.84
2009,30,S,3,18400,8900,4310,4430,-6.79,-9.83,-8.69,-10.32
2009,31,S,3,18800,9140,4460,4460,-4.37,-7.96,-5.91,-10.98
2009,32,S,3,18280,8920,4280,4420,-6.4,-9.53,-10.83,-8.3
2009,33,S,3,17390,8180,3930,3920,-23.09,-23.05,-26.95,-19.34
2009,34,S,3,18320,8820,4260,4260,-2.14,-4.65,-3.84,-7.79
2009,35,S,3,19480,9480,4560,4690,2.74,3.04,2.24,3.53
2009,36,S,3,19360,9320,4380,4770,-1.43,-2.82,-5.81,-1.85
2009,37,S,3,14900,7090,3370,3520,-2.8,-6.34,-10.37,-7.37
2009,38,S,3,18450,8920,4200,4520,-5.09,-7.95,-8.89,-7.38
2009,39,S,3,18120,8620,3990,4430,-3.82,-7.11,-10.34,-5.74
2009,40,S,3,17770,8540,4080,4220,-9.01,-10.58,-11.5,-12.81
2009,41,S,3,18920,9060,4180,4540,1.78,0.67,-1.88,0.89
2009,42,S,3,16070,7650,3550,3750,-12.23,-13.07,-15.88,-13.99
2009,43,S,3,18410,8840,4100,4500,15.28,12.61,9.63,14.5
2009,44,S,3,18200,8850,4160,4470,-0.76,-2.21,-2.58,-3.66
2009,45,S,3,17910,8610,4120,4280,1.99,-2.49,-2.83,-4.89
2009,46,S,3,16490,7850,3680,3900,-4.18,-7.86,-8.0,-9.93
2009,47,S,3,17270,8360,3920,4040,3.91,1.46,3.43,-3.35
2009,48,S,3,11930,5750,2710,2830,-33.05,-33.68,-33.74,-34.79
2009,49,S,3,16740,8130,3830,4050,47.88,47.02,42.38,44.64
2009,50,S,3,17770,8660,4120,4440,6.47,5.74,3.26,7.25
2009,51,S,3,16980,8160,3960,4080,-1.96,-7.8,-10.61,-9.33
2009,52,S,3,11380,5630,2860,2850,-32.7,-34.61,-34.85,-34.48
2010,1,S,3,12040,5860,3080,2850,-2.75,-5.48,-5.81,-10.38
2010,2,S,3,21970,10790,5530,5230,-0.14,-3.75,-6.75,-7.27
2010,3,S,3,20940,10090,4950,4960,-4.38,-9.59,-9.67,-10.47
2010,4,S,3,20290,9570,4690,4530,6.68,1.59,2.18,-3.82
2010,5,S,3,23480,11110,5240,5260,7.66,3.06,-1.69,0.0
2010,6,S,3,22800,10700,5130,5060,5.7,2.98,1.58,2.02
2010,7,S,3,20390,9470,4440,4620,-2.02,-7.88,-12.25,-8.33
2010,8,S,3,19750,9110,4280,4400,-0.65,-6.18,-8.55,-7.56
2010,9,S,3,22940,10700,5090,5110,6.06,1.13,1.19,-4.84
2010,10,S,3,23450,10910,5070,5320,9.99,4.2,1.4,0.38
2010,11,S,3,22930,10860,5020,5420,7.8,3.13,0.0,0.56
2010,12,S,3,19430,9360,4450,4840,-8.95,-11.53,-12.06,-9.7
2010,13,S,3,22620,10480,4900,4990,5.26,-0.47,-1.41,-6.03
2010,14,S,3,21140,9810,4460,4770,0.24,-4.29,-9.35,-5.54
2010,15,S,3,20100,9290,4260,4490,4.04,0.43,-3.62,-1.1
2010,16,S,3,21280,9550,4110,4450,6.83,1.81,-5.3,-3.89
2010,17,S,3,21100,10290,4590,5080,2.23,-0.87,-7.09,-3.42
2010,18,S,3,21420,10460,4780,5030,3.98,0.67,-4.02,-6.16
2010,19,S,3,20630,9900,4430,4980,4.56,1.85,-4.32,3.11
2010,20,S,3,20270,9650,4370,4910,4.0,0.42,-3.96,3.59
2010,21,S,3,20310,9650,4390,4810,3.94,0.1,-3.52,-1.23
2010,22,S,3,19940,9410,4360,4640,24.39,21.26,13.54,18.67
2010,23,S,3,16220,7410,3440,3720,-17.33,-22.49,-24.4,-21.68
2010,24,S,3,19520,9190,4240,4440,1.61,-2.65,-7.22,-6.53
2010,25,S,3,18680,8970,4170,4340,-0.16,-1.43,-3.7,-5.45
2010,26,S,3,18430,8720,4030,4310,1.94,-2.68,-5.62,-4.01
2010,27,S,3,18610,8890,4140,4360,21.87,17.44,12.5,15.65
2010,28,S,3,15450,7270,3400,3440,-18.9,-21.24,-24.61,-22.7
2010,29,S,3,18620,8560,3920,4050,1.25,-5.31,-9.68,-10.79
2010,30,S,3,18730,8830,3930,4150,1.79,-0.79,-8.82,-6.32
2010,31,S,3,18320,8750,3970,4120,-2.55,-4.27,-10.99,-7.62
2010,32,S,3,19240,9230,4020,4490,5.25,3.48,-6.07,1.58
2010,33,S,3,17910,8670,3950,4160,2.99,5.99,0.51,6.12
2010,34,S,3,19030,8970,3930,4250,3.88,1.7,-7.75,-0.23
2010,35,S,3,19720,9400,4210,4480,1.23,-0.84,-7.68,-4.48
2010,36,S,3,19450,9210,4120,4290,0.46,-1.18,-5.94,-10.06
2010,37,S,3,15180,7080,3170,3380,1.88,-0.14,-5.93,-3.98
2010,38,S,3,18990,8920,3910,4140,2.93,0.0,-6.9,-8.41
2010,39,S,3,19340,8890,4030,4130,6.73,3.13,1.0,-6.77
2010,40,S,3,19650,9180,4080,4280,10.58,7.49,0.0,1.42
2010,41,S,3,18840,8800,3860,4130,-0.42,-2.87,-7.66,-9.03
2010,42,S,3,16990,7990,3420,3720,5.72,4.44,-3.66,-0.8
2010,43,S,3,19650,9380,4110,4450,6.74,6.11,0.24,-1.11
2010,44,S,3,19140,8890,3990,4110,5.16,0.45,-4.09,-8.05
2010,45,S,3,18420,8730,3860,4100,2.85,1.39,-6.31,-4.21
2010,46,S,3,17550,8160,3510,3890,6.43,3.95,-4.62,-0.26
2010,47,S,3,19250,9260,4100,4390,11.46,10.77,4.59,8.66
2010,48,S,3,12110,5650,2530,2690,1.51,-1.74,-6.64,-4.95
2010,49,S,3,17590,8370,3740,4080,5.08,2.95,-2.35,0.74
2010,50,S,3,18790,8860,3980,4210,5.74,2.31,-3.4,-5.18
2010,51,S,3,14700,7070,3380,3280,-13.43,-13.36,-14.65,-19.61
2010,52,S,3,13050,6380,3100,3000,14.67,13.32,8.39,5.26
2011,1,S,3,11730,5870,2890,2700,-2.57,0.17,-6.17,-5.26
2011,2,S,3,25050,12400,6020,5610,14.02,14.92,8.86,7.27
2011,3,S,3,23890,11140,5060,4870,14.09,10.41,2.22,-1.81
2011,4,S,3,23590,11000,4790,4560,16.26,14.94,2.13,0.66
2011,5,S,3,26260,12180,5370,5050,11.84,9.63,2.48,-3.99
2011,6,S,3,24810,11260,4800,4860,8.82,5.23,-6.43,-3.95
2011,7,S,3,23820,10700,4710,4640,16.82,12.99,6.08,0.43
2011,8,S,3,23760,10730,4580,4730,20.3,17.78,7.01,7.5
2011,9,S,3,22970,10340,4500,4610,0.13,-3.36,-11.59,-9.78
2011,10,S,3,24470,11080,4740,4980,4.35,1.56,-6.51,-6.39
2011,11,S,3,23910,11100,4730,5130,4.27,2.21,-5.78,-5.35
2011,12,S,3,23150,11110,4680,5340,19.15,18.7,5.17,10.33
2011,13,S,3,23010,10750,4670,4920,1.72,2.58,-4.69,-1.4
2011,14,S,3,23890,11040,4810,5100,13.01,12.54,7.85,6.92
2011,15,S,3,22620,10370,4430,4720,12.54,11.63,3.99,5.12
2011,16,S,3,21820,9790,4180,4330,2.54,2.51,1.7,-2.7
2011,17,S,3,19340,8990,3810,4150,-8.34,-12.63,-16.99,-18.31
2011,18,S,3,12840,6620,2970,3330,-40.06,-36.71,-37.87,-33.8
2011,19,S,3,20250,10230,4890,4840,-1.84,3.33,10.38,-2.81
2011,20,S,3,19490,9530,4500,4500,-3.85,-1.24,2.97,-8.35
